Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	politeness	complexity	item1	item2	item	list
A18E1	Female	Some college, no degree	english	34	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A6EJ7	Male	Bachelors degree	English	32	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A12A5	Male	Some High School	english	37	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Pos_Low_Morph_Polite_Impolite	1	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A3FOK	Female	Bachelors degree	English	41	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A2YCM	Male	Bachelors degree	English	50	Pos_Low_Morph_Polite_Impolite	6	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A3TZ7	Male	Bachelors degree	English	30	Pos_Low_Morph_Polite_Impolite	1	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A1DS5	Male	Bachelors degree	English	41	Pos_Low_Morph_Polite_Impolite	6	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A2CK0	Male	Bachelors degree	english	27	Pos_Low_Morph_Polite_Impolite	6	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Low_Morph_Polite_Impolite	6	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A3QC5	Male	High School Graduate	English	27	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A2Y9Z	Female	Associates degree	English	27	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A1USD	Male	Some college, no degree	english	26	Pos_Low_Morph_Polite_Impolite	6	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A320B	Female	Associates degree	english	26	Pos_Low_Morph_Polite_Impolite	5	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A3CSX	Female	Bachelors degree	English	56	Pos_Low_Morph_Polite_Impolite	4	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
APDLA	Male	Bachelors degree	English	47	Pos_Low_Morph_Polite_Impolite	6	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Pos_Low_Morph_Polite_Impolite	3	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A2541	Male	Associates degree	English	29	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A1B76	Male	Bachelors degree	english	52	Pos_Low_Morph_Polite_Impolite	4	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A3L2U	Male	High School Graduate	English	50	Pos_Low_Morph_Polite_Impolite	7	Pos	Low	Morph	Polite	Impolite	Polite_Impolite	b
A2WYC	Male	Associates degree	english	29	Pos_Low_Morph_Possible_Impossible	6	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1VC6	Female	Bachelors degree	english	35	Pos_Low_Morph_Possible_Impossible	NA	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3F7Q	Female	Associates degree	English	33	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1IJ9	Female	Bachelors degree	English	28	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A18E1	Female	Some college, no degree	english	34	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A6EJ7	Male	Bachelors degree	English	32	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A12A5	Male	Some High School	english	37	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Pos_Low_Morph_Possible_Impossible	5	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3FOK	Female	Bachelors degree	English	41	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2YCM	Male	Bachelors degree	English	50	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3TZ7	Male	Bachelors degree	English	30	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1DS5	Male	Bachelors degree	English	41	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2CK0	Male	Bachelors degree	english	27	Pos_Low_Morph_Possible_Impossible	5	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3QC5	Male	High School Graduate	English	27	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2Y9Z	Female	Associates degree	English	27	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1USD	Male	Some college, no degree	english	26	Pos_Low_Morph_Possible_Impossible	5	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A320B	Female	Associates degree	english	26	Pos_Low_Morph_Possible_Impossible	4	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3CSX	Female	Bachelors degree	English	56	Pos_Low_Morph_Possible_Impossible	4	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
APDLA	Male	Bachelors degree	English	47	Pos_Low_Morph_Possible_Impossible	6	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Pos_Low_Morph_Possible_Impossible	3	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2541	Male	Associates degree	English	29	Pos_Low_Morph_Possible_Impossible	5	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1B76	Male	Bachelors degree	english	52	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3L2U	Male	High School Graduate	English	50	Pos_Low_Morph_Possible_Impossible	7	Pos	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2WYC	Male	Associates degree	english	29	Pos_Low_Morph_Satisfactory_Unsatisfactory	6	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1VC6	Female	Bachelors degree	english	35	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3F7Q	Female	Associates degree	English	33	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1IJ9	Female	Bachelors degree	English	28	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A18E1	Female	Some college, no degree	english	34	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A6EJ7	Male	Bachelors degree	English	32	Pos_Low_Morph_Satisfactory_Unsatisfactory	6	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A12A5	Male	Some High School	english	37	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Pos_Low_Morph_Satisfactory_Unsatisfactory	2	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3FOK	Female	Bachelors degree	English	41	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A2YCM	Male	Bachelors degree	English	50	Pos_Low_Morph_Satisfactory_Unsatisfactory	6	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3TZ7	Male	Bachelors degree	English	30	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1DS5	Male	Bachelors degree	English	41	Pos_Low_Morph_Satisfactory_Unsatisfactory	6	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A2CK0	Male	Bachelors degree	english	27	Pos_Low_Morph_Satisfactory_Unsatisfactory	4	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3QC5	Male	High School Graduate	English	27	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A2Y9Z	Female	Associates degree	English	27	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1USD	Male	Some college, no degree	english	26	Pos_Low_Morph_Satisfactory_Unsatisfactory	5	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A320B	Female	Associates degree	english	26	Pos_Low_Morph_Satisfactory_Unsatisfactory	3	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3CSX	Female	Bachelors degree	English	56	Pos_Low_Morph_Satisfactory_Unsatisfactory	4	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
APDLA	Male	Bachelors degree	English	47	Pos_Low_Morph_Satisfactory_Unsatisfactory	6	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Pos_Low_Morph_Satisfactory_Unsatisfactory	2	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A2541	Male	Associates degree	English	29	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1B76	Male	Bachelors degree	english	52	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3L2U	Male	High School Graduate	English	50	Pos_Low_Morph_Satisfactory_Unsatisfactory	7	Pos	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A2WYC	Male	Associates degree	english	29	Pos_Low_Morph_Useful_Useless	5	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A1VC6	Female	Bachelors degree	english	35	Pos_Low_Morph_Useful_Useless	6	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A3F7Q	Female	Associates degree	English	33	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A1IJ9	Female	Bachelors degree	English	28	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A18E1	Female	Some college, no degree	english	34	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A6EJ7	Male	Bachelors degree	English	32	Pos_Low_Morph_Useful_Useless	6	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A12A5	Male	Some High School	english	37	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Pos_Low_Morph_Useful_Useless	3	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A3FOK	Female	Bachelors degree	English	41	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A2YCM	Male	Bachelors degree	English	50	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A3TZ7	Male	Bachelors degree	English	30	Pos_Low_Morph_Useful_Useless	1	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A1DS5	Male	Bachelors degree	English	41	Pos_Low_Morph_Useful_Useless	6	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A2CK0	Male	Bachelors degree	english	27	Pos_Low_Morph_Useful_Useless	6	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A3QC5	Male	High School Graduate	English	27	Pos_Low_Morph_Useful_Useless	6	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A2Y9Z	Female	Associates degree	English	27	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A1USD	Male	Some college, no degree	english	26	Pos_Low_Morph_Useful_Useless	3	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A320B	Female	Associates degree	english	26	Pos_Low_Morph_Useful_Useless	5	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A3CSX	Female	Bachelors degree	English	56	Pos_Low_Morph_Useful_Useless	5	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
APDLA	Male	Bachelors degree	English	47	Pos_Low_Morph_Useful_Useless	6	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Pos_Low_Morph_Useful_Useless	3	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A2541	Male	Associates degree	English	29	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A1B76	Male	Bachelors degree	english	52	Pos_Low_Morph_Useful_Useless	4	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A3L2U	Male	High School Graduate	English	50	Pos_Low_Morph_Useful_Useless	7	Pos	Low	Morph	Useful	Useless	Useful_Useless	b
A2WYC	Male	Associates degree	english	29	Pos_Low_Nonmorph_Good_Bad	6	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A1VC6	Female	Bachelors degree	english	35	Pos_Low_Nonmorph_Good_Bad	5	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A3F7Q	Female	Associates degree	English	33	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A1IJ9	Female	Bachelors degree	English	28	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A18E1	Female	Some college, no degree	english	34	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A6EJ7	Male	Bachelors degree	English	32	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A12A5	Male	Some High School	english	37	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Pos_Low_Nonmorph_Good_Bad	3	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A3FOK	Female	Bachelors degree	English	41	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A2YCM	Male	Bachelors degree	English	50	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A3TZ7	Male	Bachelors degree	English	30	Pos_Low_Nonmorph_Good_Bad	6	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A1DS5	Male	Bachelors degree	English	41	Pos_Low_Nonmorph_Good_Bad	6	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A2CK0	Male	Bachelors degree	english	27	Pos_Low_Nonmorph_Good_Bad	5	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Low_Nonmorph_Good_Bad	6	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A3QC5	Male	High School Graduate	English	27	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A2Y9Z	Female	Associates degree	English	27	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A1USD	Male	Some college, no degree	english	26	Pos_Low_Nonmorph_Good_Bad	3	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A320B	Female	Associates degree	english	26	Pos_Low_Nonmorph_Good_Bad	3	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A3CSX	Female	Bachelors degree	English	56	Pos_Low_Nonmorph_Good_Bad	5	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
APDLA	Male	Bachelors degree	English	47	Pos_Low_Nonmorph_Good_Bad	6	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Pos_Low_Nonmorph_Good_Bad	4	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A2541	Male	Associates degree	English	29	Pos_Low_Nonmorph_Good_Bad	6	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A1B76	Male	Bachelors degree	english	52	Pos_Low_Nonmorph_Good_Bad	4	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A3L2U	Male	High School Graduate	English	50	Pos_Low_Nonmorph_Good_Bad	7	Pos	Low	Nonmorph	Good	Bad	Good_Bad	b
A2WYC	Male	Associates degree	english	29	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A1VC6	Female	Bachelors degree	english	35	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A3F7Q	Female	Associates degree	English	33	Pos_Low_Nonmorph_Happy_Sad	7	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A1IJ9	Female	Bachelors degree	English	28	Pos_Low_Nonmorph_Happy_Sad	7	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A18E1	Female	Some college, no degree	english	34	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A6EJ7	Male	Bachelors degree	English	32	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A12A5	Male	Some High School	english	37	Pos_Low_Nonmorph_Happy_Sad	4	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Pos_Low_Nonmorph_Happy_Sad	1	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A3FOK	Female	Bachelors degree	English	41	Pos_Low_Nonmorph_Happy_Sad	7	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A2YCM	Male	Bachelors degree	English	50	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A3TZ7	Male	Bachelors degree	English	30	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A1DS5	Male	Bachelors degree	English	41	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A2CK0	Male	Bachelors degree	english	27	Pos_Low_Nonmorph_Happy_Sad	4	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Low_Nonmorph_Happy_Sad	7	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A3QC5	Male	High School Graduate	English	27	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A2Y9Z	Female	Associates degree	English	27	Pos_Low_Nonmorph_Happy_Sad	5	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A1USD	Male	Some college, no degree	english	26	Pos_Low_Nonmorph_Happy_Sad	4	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A320B	Female	Associates degree	english	26	Pos_Low_Nonmorph_Happy_Sad	5	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A3CSX	Female	Bachelors degree	English	56	Pos_Low_Nonmorph_Happy_Sad	5	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
APDLA	Male	Bachelors degree	English	47	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Pos_Low_Nonmorph_Happy_Sad	3	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A2541	Male	Associates degree	English	29	Pos_Low_Nonmorph_Happy_Sad	6	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A1B76	Male	Bachelors degree	english	52	Pos_Low_Nonmorph_Happy_Sad	4	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A3L2U	Male	High School Graduate	English	50	Pos_Low_Nonmorph_Happy_Sad	5	Pos	Low	Nonmorph	Happy	Sad	Happy_Sad	b
A2WYC	Male	Associates degree	english	29	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A1VC6	Female	Bachelors degree	english	35	Pos_Low_Nonmorph_Kind_Mean	5	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A3F7Q	Female	Associates degree	English	33	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A1IJ9	Female	Bachelors degree	English	28	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A18E1	Female	Some college, no degree	english	34	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A6EJ7	Male	Bachelors degree	English	32	Pos_Low_Nonmorph_Kind_Mean	5	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A12A5	Male	Some High School	english	37	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A3FOK	Female	Bachelors degree	English	41	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A2YCM	Male	Bachelors degree	English	50	Pos_Low_Nonmorph_Kind_Mean	5	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A3TZ7	Male	Bachelors degree	English	30	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A1DS5	Male	Bachelors degree	English	41	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A2CK0	Male	Bachelors degree	english	27	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A3QC5	Male	High School Graduate	English	27	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A2Y9Z	Female	Associates degree	English	27	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A1USD	Male	Some college, no degree	english	26	Pos_Low_Nonmorph_Kind_Mean	4	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A320B	Female	Associates degree	english	26	Pos_Low_Nonmorph_Kind_Mean	5	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A3CSX	Female	Bachelors degree	English	56	Pos_Low_Nonmorph_Kind_Mean	5	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
APDLA	Male	Bachelors degree	English	47	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A2541	Male	Associates degree	English	29	Pos_Low_Nonmorph_Kind_Mean	6	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A1B76	Male	Bachelors degree	english	52	Pos_Low_Nonmorph_Kind_Mean	7	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A3L2U	Male	High School Graduate	English	50	Pos_Low_Nonmorph_Kind_Mean	5	Pos	Low	Nonmorph	Kind	Mean	Kind_Mean	b
A2WYC	Male	Associates degree	english	29	Pos_Low_Nonmorph_Long_Short	6	Pos	Low	Nonmorph	Long	Short	Long_Short	b
A1VC6	Female	Bachelors degree	english	35	Pos_Low_Nonmorph_Long_Short	5	Pos	Low	Nonmorph	Long	Short	Long_Short	b
A3F7Q	Female	Associates degree	English	33	Pos_Low_Nonmorph_Long_Short	7	Pos	Low	Nonmorph	Long	Short	Long_Short	b
A1IJ9	Female	Bachelors degree	English	28	Pos_Low_Nonmorph_Long_Short	7	Pos	Low	Nonmorph	Long	Short	Long_Short	b
A18E1	Female	Some college, no degree	english	34	Pos_Low_Nonmorph_Long_Short	7	Pos	Low	Nonmorph	Long	Short	Long_Short	b
