Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	complexity	context	item1	item2	list	item	adjective
A3SYY	Female	Bachelors degree	english	27	Nonstand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Nonstand	Kind	Mean	b	Kind_Mean	mean
A2Q4Z	Male	Bachelors degree	English	35	Nonstand_Neg_Nonmorph_Kind_Mean	6	Neg	Nonmorph	Nonstand	Kind	Mean	b	Kind_Mean	mean
A3SZF		Graduate degree (Masters, Doctorate, etc.)	English	36	Nonstand_Neg_Nonmorph_Kind_Mean	7	Neg	Nonmorph	Nonstand	Kind	Mean	b	Kind_Mean	mean
A1WXK	Male	Bachelors degree	ENGLISH	51	Nonstand_Neg_Nonmorph_Kind_Mean	6	Neg	Nonmorph	Nonstand	Kind	Mean	b	Kind_Mean	mean
A8BGH	Male	Bachelors degree	english	32	Nonstand_Neg_Nonmorph_Kind_Mean	4	Neg	Nonmorph	Nonstand	Kind	Mean	b	Kind_Mean	mean
A2A1F	Female	Associates degree	English	30	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3IPQ	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Long_Short	NA	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3K8W	Male	Bachelors degree	English	30	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2DC7	Female	Bachelors degree	English	60	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3QUT	Male	Associates degree	english	33	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2C73	Male	High School Graduate	english	28	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
AEML8	Male	Bachelors degree	English	52	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
AAQRE	Male	Some college, no degree	English	31	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
AV5FC	Male	Some college, no degree	English	46	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1JJN	Female	Associates degree	English	59	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
ALT6T	Male	Some college, no degree	English	40	Stand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2B6L	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
AL2JY	Male	Some college, no degree	english	23	Stand_Neg_Nonmorph_Long_Short	1	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2D34	Male	Bachelors degree	ENGLISH	56	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A5X74	Male	Bachelors degree	english	39	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3RYI	Male	Some college, no degree	english	39	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3OT2	Female	Bachelors degree	english	44	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A20EH	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3RDH	Female	Bachelors degree	English	32	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2FC6	Female	Graduate degree (Masters, Doctorate, etc.)	English	30	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A39GA	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
AGTQ8	Female	Bachelors degree	english	28	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2K9P	Female	Some college, no degree	English	36	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2Y5I	Male	Bachelors degree	English	43	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
AJFVK	Female	Associates degree	English	38	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1PAP	Male	Graduate degree (Masters, Doctorate, etc.)	english	39	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3T9W	Female	Bachelors degree	English	39	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1M81	Female	Bachelors degree	english	28	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1J8T	Female	Bachelors degree	English	27	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
AQ9Y6	Female	Some college, no degree	english	30	Stand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1CHL	Male	Bachelors degree	English	52	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1ZB2	Female	Bachelors degree	English	26	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2ZIA	Male	Some college, no degree	english	34	Stand_Neg_Nonmorph_Long_Short	4	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3V06	Male	Bachelors degree	ENGLISH	30	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1YOS	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1PTH	Male	Bachelors degree	english	25	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A30VA	Male	Some college, no degree	English	28	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1RDR	Male	Bachelors degree	english	34	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2CJY	Female	High School Graduate	English	28	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A36W1	Female	Associates degree	english	34	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3SYY	Female	Bachelors degree	english	27	Stand_Neg_Nonmorph_Long_Short	7	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2Q4Z	Male	Bachelors degree	English	35	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A3SZF		Graduate degree (Masters, Doctorate, etc.)	English	36	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A1WXK	Male	Bachelors degree	ENGLISH	51	Stand_Neg_Nonmorph_Long_Short	6	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A8BGH	Male	Bachelors degree	english	32	Stand_Neg_Nonmorph_Long_Short	5	Neg	Nonmorph	Stand	Long	Short	b	Long_Short	short
A2A1F	Female	Associates degree	English	30	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3IPQ	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3K8W	Male	Bachelors degree	English	30	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2DC7	Female	Bachelors degree	English	60	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3QUT	Male	Associates degree	english	33	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2C73	Male	High School Graduate	english	28	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
AEML8	Male	Bachelors degree	English	52	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
AAQRE	Male	Some college, no degree	English	31	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
AV5FC	Male	Some college, no degree	English	46	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1JJN	Female	Associates degree	English	59	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
ALT6T	Male	Some college, no degree	English	40	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2B6L	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
AL2JY	Male	Some college, no degree	english	23	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2D34	Male	Bachelors degree	ENGLISH	56	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A5X74	Male	Bachelors degree	english	39	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3RYI	Male	Some college, no degree	english	39	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3OT2	Female	Bachelors degree	english	44	Stand_Neg_Nonmorph_Polite_Rude	2	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A20EH	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3RDH	Female	Bachelors degree	English	32	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2FC6	Female	Graduate degree (Masters, Doctorate, etc.)	English	30	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A39GA	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
AGTQ8	Female	Bachelors degree	english	28	Stand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2K9P	Female	Some college, no degree	English	36	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2Y5I	Male	Bachelors degree	English	43	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
AJFVK	Female	Associates degree	English	38	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1PAP	Male	Graduate degree (Masters, Doctorate, etc.)	english	39	Stand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3T9W	Female	Bachelors degree	English	39	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1M81	Female	Bachelors degree	english	28	Stand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1J8T	Female	Bachelors degree	English	27	Stand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
AQ9Y6	Female	Some college, no degree	english	30	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1CHL	Male	Bachelors degree	English	52	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1ZB2	Female	Bachelors degree	English	26	Stand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2ZIA	Male	Some college, no degree	english	34	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3V06	Male	Bachelors degree	ENGLISH	30	Stand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1YOS	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1PTH	Male	Bachelors degree	english	25	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A30VA	Male	Some college, no degree	English	28	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1RDR	Male	Bachelors degree	english	34	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2CJY	Female	High School Graduate	English	28	Stand_Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A36W1	Female	Associates degree	english	34	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3SYY	Female	Bachelors degree	english	27	Stand_Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2Q4Z	Male	Bachelors degree	English	35	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A3SZF		Graduate degree (Masters, Doctorate, etc.)	English	36	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A1WXK	Male	Bachelors degree	ENGLISH	51	Stand_Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A8BGH	Male	Bachelors degree	english	32	Stand_Neg_Nonmorph_Polite_Rude	4	Neg	Nonmorph	Stand	Polite	Rude	b	Polite_Rude	rude
A2A1F	Female	Associates degree	English	30	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3IPQ	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Rich_Poor	3	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3K8W	Male	Bachelors degree	English	30	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2DC7	Female	Bachelors degree	English	60	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3QUT	Male	Associates degree	english	33	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2C73	Male	High School Graduate	english	28	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
AEML8	Male	Bachelors degree	English	52	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
AAQRE	Male	Some college, no degree	English	31	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
AV5FC	Male	Some college, no degree	English	46	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1JJN	Female	Associates degree	English	59	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
ALT6T	Male	Some college, no degree	English	40	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2B6L	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
AL2JY	Male	Some college, no degree	english	23	Stand_Neg_Nonmorph_Rich_Poor	1	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2D34	Male	Bachelors degree	ENGLISH	56	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A5X74	Male	Bachelors degree	english	39	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3RYI	Male	Some college, no degree	english	39	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3OT2	Female	Bachelors degree	english	44	Stand_Neg_Nonmorph_Rich_Poor	1	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A20EH	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3RDH	Female	Bachelors degree	English	32	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2FC6	Female	Graduate degree (Masters, Doctorate, etc.)	English	30	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A39GA	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
AGTQ8	Female	Bachelors degree	english	28	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2K9P	Female	Some college, no degree	English	36	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2Y5I	Male	Bachelors degree	English	43	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
AJFVK	Female	Associates degree	English	38	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1PAP	Male	Graduate degree (Masters, Doctorate, etc.)	english	39	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3T9W	Female	Bachelors degree	English	39	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1M81	Female	Bachelors degree	english	28	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1J8T	Female	Bachelors degree	English	27	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
AQ9Y6	Female	Some college, no degree	english	30	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1CHL	Male	Bachelors degree	English	52	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1ZB2	Female	Bachelors degree	English	26	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2ZIA	Male	Some college, no degree	english	34	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3V06	Male	Bachelors degree	ENGLISH	30	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1YOS	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1PTH	Male	Bachelors degree	english	25	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A30VA	Male	Some college, no degree	English	28	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1RDR	Male	Bachelors degree	english	34	Stand_Neg_Nonmorph_Rich_Poor	3	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2CJY	Female	High School Graduate	English	28	Stand_Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A36W1	Female	Associates degree	english	34	Stand_Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3SYY	Female	Bachelors degree	english	27	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2Q4Z	Male	Bachelors degree	English	35	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A3SZF		Graduate degree (Masters, Doctorate, etc.)	English	36	Stand_Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A1WXK	Male	Bachelors degree	ENGLISH	51	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A8BGH	Male	Bachelors degree	english	32	Stand_Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Stand	Rich	Poor	b	Rich_Poor	poor
A2A1F	Female	Associates degree	English	30	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3IPQ	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3K8W	Male	Bachelors degree	English	30	Stand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2DC7	Female	Bachelors degree	English	60	Stand_Neg_Nonmorph_Satisfactory_Frustrating	3	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3QUT	Male	Associates degree	english	33	Stand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2C73	Male	High School Graduate	english	28	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AEML8	Male	Bachelors degree	English	52	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AAQRE	Male	Some college, no degree	English	31	Stand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AV5FC	Male	Some college, no degree	English	46	Stand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1JJN	Female	Associates degree	English	59	Stand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
ALT6T	Male	Some college, no degree	English	40	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2B6L	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AL2JY	Male	Some college, no degree	english	23	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2D34	Male	Bachelors degree	ENGLISH	56	Stand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A5X74	Male	Bachelors degree	english	39	Stand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3RYI	Male	Some college, no degree	english	39	Stand_Neg_Nonmorph_Satisfactory_Frustrating	2	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3OT2	Female	Bachelors degree	english	44	Stand_Neg_Nonmorph_Satisfactory_Frustrating	3	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A20EH	Male	Bachelors degree	English	32	Stand_Neg_Nonmorph_Satisfactory_Frustrating	NA	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3RDH	Female	Bachelors degree	English	32	Stand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2FC6	Female	Graduate degree (Masters, Doctorate, etc.)	English	30	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A39GA	Male	Bachelors degree	English	37	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AGTQ8	Female	Bachelors degree	english	28	Stand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2K9P	Female	Some college, no degree	English	36	Stand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2Y5I	Male	Bachelors degree	English	43	Stand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AJFVK	Female	Associates degree	English	38	Stand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1PAP	Male	Graduate degree (Masters, Doctorate, etc.)	english	39	Stand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Stand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
