Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	person	politeness	complexity	item1	item2	item	list
A33QI	Female	Associates degree	English	34	Pos_High_M_Morph_Friendly_Unfriendly	7	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2T11	Male	Bachelors degree	English	28	Pos_High_M_Morph_Friendly_Unfriendly	5	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
ATWAJ	Female	Bachelors degree	English	25	Pos_High_M_Morph_Friendly_Unfriendly	5	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Pos_High_M_Morph_Friendly_Unfriendly	6	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2EI0	Male	High School Graduate	english	41	Pos_High_M_Morph_Friendly_Unfriendly	7	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A27MJ	Male	Bachelors degree	English	32	Pos_High_M_Morph_Friendly_Unfriendly	7	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
AAQRE	Male	Some college, no degree	English	30	Pos_High_M_Morph_Friendly_Unfriendly	6	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2541	Male	Associates degree	English	29	Pos_High_M_Morph_Friendly_Unfriendly	7	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A358Y	Male	Bachelors degree	english	31	Pos_High_M_Morph_Friendly_Unfriendly	7	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3TOU	Male	Some High School	English	22	Pos_High_M_Morph_Friendly_Unfriendly	7	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1RTL	Male	High School Graduate	English	34	Pos_High_M_Morph_Friendly_Unfriendly	7	Pos	M	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3R45	Female	Some college, no degree	english	26	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2WHC	Female	Bachelors degree	English	52	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2ZNO	Male	Some college, no degree	English	23	Pos_High_M_Morph_Interesting_Uninteresting	3	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A30RA	Male	Some college, no degree	English	56	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
ACVJ6	Female	Bachelors degree	English	36	Pos_High_M_Morph_Interesting_Uninteresting	4	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A13GG	Female	High School Graduate	english	29	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3LLO	Male	Bachelors degree	english	33	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A36SM	Female	Bachelors degree	english	31	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
AQP4P	Female	Some High School	english	26	Pos_High_M_Morph_Interesting_Uninteresting	6	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3LL0	Male	High School Graduate	English	22	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3908	Female	High School Graduate	english	56	Pos_High_M_Morph_Interesting_Uninteresting	6	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1H72	Female	Some college, no degree	English	39	Pos_High_M_Morph_Interesting_Uninteresting	6	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A89R5	Female	Bachelors degree	English	24	Pos_High_M_Morph_Interesting_Uninteresting	6	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
AYYBM	Female	Some college, no degree	english	31	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A28ZP	Male	Some college, no degree	English	46	Pos_High_M_Morph_Interesting_Uninteresting	6	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1AQF	Female	Bachelors degree	English	51	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2FAR	Female	Bachelors degree	English	35	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A33QI	Female	Associates degree	English	34	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2T11	Male	Bachelors degree	English	28	Pos_High_M_Morph_Interesting_Uninteresting	5	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
ATWAJ	Female	Bachelors degree	English	25	Pos_High_M_Morph_Interesting_Uninteresting	6	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2EI0	Male	High School Graduate	english	41	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A27MJ	Male	Bachelors degree	English	32	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
AAQRE	Male	Some college, no degree	English	30	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2541	Male	Associates degree	English	29	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A358Y	Male	Bachelors degree	english	31	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3TOU	Male	Some High School	English	22	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1RTL	Male	High School Graduate	English	34	Pos_High_M_Morph_Interesting_Uninteresting	7	Pos	M	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3R45	Female	Some college, no degree	english	26	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A2WHC	Female	Bachelors degree	English	52	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A2ZNO	Male	Some college, no degree	English	23	Pos_High_M_Morph_Possible_Impossible	6	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A30RA	Male	Some college, no degree	English	56	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
ACVJ6	Female	Bachelors degree	English	36	Pos_High_M_Morph_Possible_Impossible	5	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A13GG	Female	High School Graduate	english	29	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A3LLO	Male	Bachelors degree	english	33	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A36SM	Female	Bachelors degree	english	31	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
AQP4P	Female	Some High School	english	26	Pos_High_M_Morph_Possible_Impossible	6	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A3LL0	Male	High School Graduate	English	22	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A3908	Female	High School Graduate	english	56	Pos_High_M_Morph_Possible_Impossible	5	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A1H72	Female	Some college, no degree	English	39	Pos_High_M_Morph_Possible_Impossible	5	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A89R5	Female	Bachelors degree	English	24	Pos_High_M_Morph_Possible_Impossible	3	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
AYYBM	Female	Some college, no degree	english	31	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A28ZP	Male	Some college, no degree	English	46	Pos_High_M_Morph_Possible_Impossible	6	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A1AQF	Female	Bachelors degree	English	51	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A2FAR	Female	Bachelors degree	English	35	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A33QI	Female	Associates degree	English	34	Pos_High_M_Morph_Possible_Impossible	6	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A2T11	Male	Bachelors degree	English	28	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
ATWAJ	Female	Bachelors degree	English	25	Pos_High_M_Morph_Possible_Impossible	6	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A2EI0	Male	High School Graduate	english	41	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A27MJ	Male	Bachelors degree	English	32	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
AAQRE	Male	Some college, no degree	English	30	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A2541	Male	Associates degree	English	29	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A358Y	Male	Bachelors degree	english	31	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A3TOU	Male	Some High School	English	22	Pos_High_M_Morph_Possible_Impossible	6	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A1RTL	Male	High School Graduate	English	34	Pos_High_M_Morph_Possible_Impossible	7	Pos	M	High	Morph	Possible	Impossible	Possible_Impossible	b
A3R45	Female	Some college, no degree	english	26	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A2WHC	Female	Bachelors degree	English	52	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A2ZNO	Male	Some college, no degree	English	23	Pos_High_M_Nonmorph_Good_Bad	6	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A30RA	Male	Some college, no degree	English	56	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
ACVJ6	Female	Bachelors degree	English	36	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A13GG	Female	High School Graduate	english	29	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A3LLO	Male	Bachelors degree	english	33	Pos_High_M_Nonmorph_Good_Bad	6	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A36SM	Female	Bachelors degree	english	31	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
AQP4P	Female	Some High School	english	26	Pos_High_M_Nonmorph_Good_Bad	6	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A3LL0	Male	High School Graduate	English	22	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A3908	Female	High School Graduate	english	56	Pos_High_M_Nonmorph_Good_Bad	5	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A1H72	Female	Some college, no degree	English	39	Pos_High_M_Nonmorph_Good_Bad	6	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A89R5	Female	Bachelors degree	English	24	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
AYYBM	Female	Some college, no degree	english	31	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A28ZP	Male	Some college, no degree	English	46	Pos_High_M_Nonmorph_Good_Bad	6	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A1AQF	Female	Bachelors degree	English	51	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A2FAR	Female	Bachelors degree	English	35	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A33QI	Female	Associates degree	English	34	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A2T11	Male	Bachelors degree	English	28	Pos_High_M_Nonmorph_Good_Bad	5	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
ATWAJ	Female	Bachelors degree	English	25	Pos_High_M_Nonmorph_Good_Bad	6	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A2EI0	Male	High School Graduate	english	41	Pos_High_M_Nonmorph_Good_Bad	4	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A27MJ	Male	Bachelors degree	English	32	Pos_High_M_Nonmorph_Good_Bad	6	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
AAQRE	Male	Some college, no degree	English	30	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A2541	Male	Associates degree	English	29	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A358Y	Male	Bachelors degree	english	31	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A3TOU	Male	Some High School	English	22	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A1RTL	Male	High School Graduate	English	34	Pos_High_M_Nonmorph_Good_Bad	7	Pos	M	High	Nonmorph	Good	Bad	Good_Bad	b
A3R45	Female	Some college, no degree	english	26	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A2WHC	Female	Bachelors degree	English	52	Pos_High_M_Nonmorph_Happy_Sad	7	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A2ZNO	Male	Some college, no degree	English	23	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A30RA	Male	Some college, no degree	English	56	Pos_High_M_Nonmorph_Happy_Sad	5	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
ACVJ6	Female	Bachelors degree	English	36	Pos_High_M_Nonmorph_Happy_Sad	5	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A13GG	Female	High School Graduate	english	29	Pos_High_M_Nonmorph_Happy_Sad	7	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A3LLO	Male	Bachelors degree	english	33	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A36SM	Female	Bachelors degree	english	31	Pos_High_M_Nonmorph_Happy_Sad	7	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
AQP4P	Female	Some High School	english	26	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A3LL0	Male	High School Graduate	English	22	Pos_High_M_Nonmorph_Happy_Sad	7	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A3908	Female	High School Graduate	english	56	Pos_High_M_Nonmorph_Happy_Sad	5	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A1H72	Female	Some college, no degree	English	39	Pos_High_M_Nonmorph_Happy_Sad	4	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A89R5	Female	Bachelors degree	English	24	Pos_High_M_Nonmorph_Happy_Sad	5	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
AYYBM	Female	Some college, no degree	english	31	Pos_High_M_Nonmorph_Happy_Sad	5	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A28ZP	Male	Some college, no degree	English	46	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A1AQF	Female	Bachelors degree	English	51	Pos_High_M_Nonmorph_Happy_Sad	7	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A2FAR	Female	Bachelors degree	English	35	Pos_High_M_Nonmorph_Happy_Sad	4	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A33QI	Female	Associates degree	English	34	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A2T11	Male	Bachelors degree	English	28	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
ATWAJ	Female	Bachelors degree	English	25	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A2EI0	Male	High School Graduate	english	41	Pos_High_M_Nonmorph_Happy_Sad	4	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A27MJ	Male	Bachelors degree	English	32	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
AAQRE	Male	Some college, no degree	English	30	Pos_High_M_Nonmorph_Happy_Sad	5	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A2541	Male	Associates degree	English	29	Pos_High_M_Nonmorph_Happy_Sad	7	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A358Y	Male	Bachelors degree	english	31	Pos_High_M_Nonmorph_Happy_Sad	7	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A3TOU	Male	Some High School	English	22	Pos_High_M_Nonmorph_Happy_Sad	6	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A1RTL	Male	High School Graduate	English	34	Pos_High_M_Nonmorph_Happy_Sad	4	Pos	M	High	Nonmorph	Happy	Sad	Happy_Sad	b
A3R45	Female	Some college, no degree	english	26	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A2WHC	Female	Bachelors degree	English	52	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A2ZNO	Male	Some college, no degree	English	23	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A30RA	Male	Some college, no degree	English	56	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
ACVJ6	Female	Bachelors degree	English	36	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A13GG	Female	High School Graduate	english	29	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A3LLO	Male	Bachelors degree	english	33	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A36SM	Female	Bachelors degree	english	31	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
AQP4P	Female	Some High School	english	26	Pos_High_M_Nonmorph_Kind_Mean	NA	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A3LL0	Male	High School Graduate	English	22	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A3908	Female	High School Graduate	english	56	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A1H72	Female	Some college, no degree	English	39	Pos_High_M_Nonmorph_Kind_Mean	5	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A89R5	Female	Bachelors degree	English	24	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
AYYBM	Female	Some college, no degree	english	31	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A28ZP	Male	Some college, no degree	English	46	Pos_High_M_Nonmorph_Kind_Mean	5	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A1AQF	Female	Bachelors degree	English	51	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A2FAR	Female	Bachelors degree	English	35	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A33QI	Female	Associates degree	English	34	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A2T11	Male	Bachelors degree	English	28	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
ATWAJ	Female	Bachelors degree	English	25	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A2EI0	Male	High School Graduate	english	41	Pos_High_M_Nonmorph_Kind_Mean	4	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A27MJ	Male	Bachelors degree	English	32	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
AAQRE	Male	Some college, no degree	English	30	Pos_High_M_Nonmorph_Kind_Mean	6	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A2541	Male	Associates degree	English	29	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A358Y	Male	Bachelors degree	english	31	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A3TOU	Male	Some High School	English	22	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A1RTL	Male	High School Graduate	English	34	Pos_High_M_Nonmorph_Kind_Mean	7	Pos	M	High	Nonmorph	Kind	Mean	Kind_Mean	b
A3R45	Female	Some college, no degree	english	26	Pos_High_M_Nonmorph_Long_Short	7	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A2WHC	Female	Bachelors degree	English	52	Pos_High_M_Nonmorph_Long_Short	4	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A2ZNO	Male	Some college, no degree	English	23	Pos_High_M_Nonmorph_Long_Short	6	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A30RA	Male	Some college, no degree	English	56	Pos_High_M_Nonmorph_Long_Short	5	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
ACVJ6	Female	Bachelors degree	English	36	Pos_High_M_Nonmorph_Long_Short	7	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A13GG	Female	High School Graduate	english	29	Pos_High_M_Nonmorph_Long_Short	7	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A3LLO	Male	Bachelors degree	english	33	Pos_High_M_Nonmorph_Long_Short	6	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A36SM	Female	Bachelors degree	english	31	Pos_High_M_Nonmorph_Long_Short	6	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
AQP4P	Female	Some High School	english	26	Pos_High_M_Nonmorph_Long_Short	6	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A3LL0	Male	High School Graduate	English	22	Pos_High_M_Nonmorph_Long_Short	7	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A3908	Female	High School Graduate	english	56	Pos_High_M_Nonmorph_Long_Short	6	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A1H72	Female	Some college, no degree	English	39	Pos_High_M_Nonmorph_Long_Short	5	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A89R5	Female	Bachelors degree	English	24	Pos_High_M_Nonmorph_Long_Short	6	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
AYYBM	Female	Some college, no degree	english	31	Pos_High_M_Nonmorph_Long_Short	7	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A28ZP	Male	Some college, no degree	English	46	Pos_High_M_Nonmorph_Long_Short	6	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A1AQF	Female	Bachelors degree	English	51	Pos_High_M_Nonmorph_Long_Short	4	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
A2FAR	Female	Bachelors degree	English	35	Pos_High_M_Nonmorph_Long_Short	7	Pos	M	High	Nonmorph	Long	Short	Long_Short	b
